state,article_title,revision_id,article_quality,regional_division,population
Ohio,"Bellevue, Ohio",1175615796,C,East North Central,11756058
Ohio,"Belpre, Ohio",1175871953,C,East North Central,11756058
Ohio,"Berea, Ohio",1179843742,C,East North Central,11756058
Ohio,"Bexley, Ohio",1175302359,C,East North Central,11756058
Ohio,"Blue Ash, Ohio",1177776190,C,East North Central,11756058
Ohio,"Bowling Green, Ohio",1173734482,C,East North Central,11756058
Ohio,"Brecksville, Ohio",1174343391,GA,East North Central,11756058
Ohio,"Broadview Heights, Ohio",1167784779,C,East North Central,11756058
Ohio,"Brooklyn, Ohio",1165537327,GA,East North Central,11756058
Ohio,"Brook Park, Ohio",1165537259,GA,East North Central,11756058
Ohio,"Brookville, Ohio",1172722484,C,East North Central,11756058
Ohio,"Brunswick, Ohio",1174491195,GA,East North Central,11756058
Ohio,"Bryan, Ohio",1165537487,GA,East North Central,11756058
Ohio,"Bucyrus, Ohio",1177761856,GA,East North Central,11756058
Ohio,"Cambridge, Ohio",1177760633,C,East North Central,11756058
Ohio,"Campbell, Ohio",1168708699,GA,East North Central,11756058
Ohio,"Canal Fulton, Ohio",1177204769,GA,East North Central,11756058
Ohio,"Canal Winchester, Ohio",1165538140,C,East North Central,11756058
Ohio,"Canfield, Ohio",1176778150,C,East North Central,11756058
Ohio,"Canton, Ohio",1178567963,B,East North Central,11756058
Ohio,"Carlisle, Ohio",1172722517,GA,East North Central,11756058
Ohio,"Celina, Ohio",1178708212,C,East North Central,11756058
Ohio,"Centerville, Ohio",1175434068,C,East North Central,11756058
Ohio,"Chardon, Ohio",1178006732,C,East North Central,11756058
Ohio,"Cheviot, Ohio",1177832928,GA,East North Central,11756058
Ohio,"Chillicothe, Ohio",1177760466,C,East North Central,11756058
Ohio,"Cincinnati, Ohio",1074785308,Stub,East North Central,11756058
Ohio,"Circleville, Ohio",1178411531,GA,East North Central,11756058
Ohio,"Clayton, Ohio",1172722554,C,East North Central,11756058
Ohio,"Cleveland, Ohio",1070742786,Stub,East North Central,11756058
Ohio,"Cleveland Heights, Ohio",1177868510,C,East North Central,11756058
Ohio,"Clyde, Ohio",1171754160,GA,East North Central,11756058
Ohio,"Columbiana, Ohio",1172002601,GA,East North Central,11756058
Ohio,"Columbus, Ohio",1179198186,GA,East North Central,11756058
Ohio,"Conneaut, Ohio",1168137365,C,East North Central,11756058
Ohio,"Cortland, Ohio",1167975379,GA,East North Central,11756058
Ohio,"Coshocton, Ohio",1177762156,C,East North Central,11756058
Ohio,"Cuyahoga Falls, Ohio",1173041272,C,East North Central,11756058
Ohio,"Dayton, Ohio",1179379083,GA,East North Central,11756058
Ohio,"Deer Park, Ohio",1177836596,GA,East North Central,11756058
Ohio,"Defiance, Ohio",1177762286,C,East North Central,11756058
Ohio,"Delaware, Ohio",1176572187,B,East North Central,11756058
Ohio,"Delphos, Ohio",1165904726,GA,East North Central,11756058
Ohio,"Dover, Ohio",1177760302,C,East North Central,11756058
Ohio,"Dublin, Ohio",1178737498,B,East North Central,11756058
Ohio,"East Cleveland, Ohio",1178719603,C,East North Central,11756058
Ohio,"East Liverpool, Ohio",1178597883,B,East North Central,11756058
Ohio,"Eastlake, Ohio",1168088516,GA,East North Central,11756058
Ohio,"Eaton, Ohio",1169536902,GA,East North Central,11756058
Ohio,"Elyria, Ohio",1174839790,C,East North Central,11756058
Ohio,"Englewood, Ohio",1172722592,C,East North Central,11756058
Ohio,"Euclid, Ohio",1175272302,C,East North Central,11756058
Ohio,"Fairborn, Ohio",1176044872,GA,East North Central,11756058
Ohio,"Fairfield, Ohio",1177853568,C,East North Central,11756058
Ohio,"Fairlawn, Ohio",1171898398,C,East North Central,11756058
Ohio,"Fairview Park, Ohio",1174769590,C,East North Central,11756058
Ohio,"Findlay, Ohio",1179608331,GA,East North Central,11756058
Ohio,"Forest Park, Ohio",1177995927,GA,East North Central,11756058
Ohio,"Fostoria, Ohio",1177229893,GA,East North Central,11756058
Ohio,"Franklin, Ohio",1172601787,GA,East North Central,11756058
Ohio,"Fremont, Ohio",1177760984,GA,East North Central,11756058
Ohio,"Gahanna, Ohio",1177232136,GA,East North Central,11756058
Ohio,"Galion, Ohio",1177214180,GA,East North Central,11756058
Ohio,"Garfield Heights, Ohio",1165747681,C,East North Central,11756058
Ohio,"Geneva, Ohio",1168088150,GA,East North Central,11756058
Ohio,"Germantown, Ohio",1169821014,C,East North Central,11756058
Ohio,"Girard, Ohio",1167975391,C,East North Central,11756058
Ohio,"Grandview Heights, Ohio",1165748451,C,East North Central,11756058
Ohio,"Green, Ohio",1168046812,C,East North Central,11756058
Ohio,"Greenville, Ohio",1177760854,C,East North Central,11756058
Ohio,"Grove City, Ohio",1165748853,C,East North Central,11756058
Ohio,"Groveport, Ohio",1165748869,C,East North Central,11756058
Ohio,"Hamilton, Ohio",1178557659,B,East North Central,11756058
Ohio,"Harrison, Ohio",1177998501,C,East North Central,11756058
Ohio,"Heath, Ohio",1165749613,C,East North Central,11756058
Ohio,"Highland Heights, Ohio",1165749974,C,East North Central,11756058
Ohio,"Hilliard, Ohio",1173040220,C,East North Central,11756058
Ohio,"Hillsboro, Ohio",1168959881,C,East North Central,11756058
Ohio,"Hubbard, Ohio",1167975400,GA,East North Central,11756058
Ohio,"Huber Heights, Ohio",1179217679,C,East North Central,11756058
Ohio,"Hudson, Ohio",1173668203,B,East North Central,11756058
Ohio,"Huron, Ohio",1166732951,C,East North Central,11756058
Ohio,"Independence, Ohio",1159691577,C,East North Central,11756058
Ohio,"Ironton, Ohio",1175300908,GA,East North Central,11756058
Ohio,"Jackson, Ohio",1177762181,GA,East North Central,11756058
Ohio,"Johnstown, Ohio",1165404861,C,East North Central,11756058
Ohio,"Kent, Ohio",1178804267,FA,East North Central,11756058
Ohio,"Kenton, Ohio",1173339512,GA,East North Central,11756058
Ohio,"Kettering, Ohio",1178568173,GA,East North Central,11756058
Ohio,"Kirtland, Ohio",1172668870,GA,East North Central,11756058
Ohio,"Lakewood, Ohio",1177739901,B,East North Central,11756058
Ohio,"Lancaster, Ohio",1174430389,C,East North Central,11756058
Ohio,"Lebanon, Ohio",1165889778,C,East North Central,11756058
Ohio,"Lima, Ohio",1176201273,B,East North Central,11756058
Ohio,"Logan, Ohio",1166454537,C,East North Central,11756058
Ohio,"London, Ohio",1165891217,C,East North Central,11756058
Ohio,"Lorain, Ohio",1178557736,C,East North Central,11756058
Ohio,"Louisville, Ohio",1168910503,C,East North Central,11756058
Ohio,"Loveland, Ohio",1178094144,B,East North Central,11756058
Ohio,"Lyndhurst, Ohio",1178914315,GA,East North Central,11756058
Ohio,"Macedonia, Ohio",1168046925,C,East North Central,11756058
Ohio,"Madeira, Ohio",1178100314,GA,East North Central,11756058
Ohio,"Mansfield, Ohio",1178724507,FA,East North Central,11756058
Ohio,"Maple Heights, Ohio",1172107499,GA,East North Central,11756058
Ohio,"Marietta, Ohio",1177762116,C,East North Central,11756058
Ohio,"Marion, Ohio",1177760520,B,East North Central,11756058
Ohio,"Martins Ferry, Ohio",1175530035,C,East North Central,11756058
Ohio,"Marysville, Ohio",1168621928,B,East North Central,11756058
Ohio,"Mason, Ohio",1179460428,C,East North Central,11756058
Ohio,"Massillon, Ohio",1175538835,B,East North Central,11756058
Ohio,"Maumee, Ohio",1163703918,C,East North Central,11756058
Ohio,"Mayfield Heights, Ohio",1165892663,C,East North Central,11756058
Ohio,"Medina, Ohio",1178752750,GA,East North Central,11756058
Ohio,"Mentor, Ohio",1178005079,C,East North Central,11756058
Ohio,"Mentor-on-the-Lake, Ohio",1168088560,C,East North Central,11756058
Ohio,"Miamisburg, Ohio",1178290034,C,East North Central,11756058
Ohio,"Middleburg Heights, Ohio",1165893315,GA,East North Central,11756058
Ohio,"Middletown, Ohio",1179524332,C,East North Central,11756058
Ohio,"Milford, Ohio",1178318261,C,East North Central,11756058
Ohio,"Monroe, Butler and Warren County, Ohio",935231123,Stub,East North Central,11756058
Ohio,"Montgomery, Ohio",1178260359,GA,East North Central,11756058
Ohio,"Moraine, Ohio",1172722678,GA,East North Central,11756058
Ohio,"Mount Healthy, Ohio",1178421456,GA,East North Central,11756058
Ohio,"Mount Vernon, Ohio",1177760545,C,East North Central,11756058
Ohio,"Munroe Falls, Ohio",1168046940,C,East North Central,11756058
Ohio,"Napoleon, Ohio",1170025936,GA,East North Central,11756058
Ohio,"Nelsonville, Ohio",1155517711,C,East North Central,11756058
Ohio,"New Albany, Ohio",1176168052,GA,East North Central,11756058
Ohio,"New Carlisle, Ohio",1165895147,GA,East North Central,11756058
Ohio,"New Franklin, Ohio",1168046949,C,East North Central,11756058
Ohio,"New Philadelphia, Ohio",1177760280,GA,East North Central,11756058
Ohio,"Newark, Ohio",1173671088,C,East North Central,11756058
Ohio,"Niles, Ohio",1176696319,GA,East North Central,11756058
Ohio,"North Canton, Ohio",1176876843,GA,East North Central,11756058
Ohio,"North College Hill, Ohio",1178422491,GA,East North Central,11756058
Ohio,"North Olmsted, Ohio",1165895841,GA,East North Central,11756058
Ohio,"North Ridgeville, Ohio",1165895859,C,East North Central,11756058
Ohio,"North Royalton, Ohio",1179725799,C,East North Central,11756058
Ohio,"Northwood, Ohio",1175149860,C,East North Central,11756058
Ohio,"Norton, Ohio",1171218676,C,East North Central,11756058
Ohio,"Norwalk, Ohio",1177760364,C,East North Central,11756058
Ohio,"Norwood, Ohio",1178577569,B,East North Central,11756058
Ohio,"Oakwood, Montgomery County, Ohio",1176627608,C,East North Central,11756058
Ohio,"Oberlin, Ohio",1165896289,C,East North Central,11756058
Ohio,"Obetz, Ohio",1167413416,C,East North Central,11756058
Ohio,"Olmsted Falls, Ohio",1179389011,C,East North Central,11756058
Ohio,"Ontario, Ohio",1169873716,GA,East North Central,11756058
Ohio,"Oregon, Ohio",1171017709,C,East North Central,11756058
Ohio,"Orrville, Ohio",1175116156,C,East North Central,11756058
Ohio,"Oxford, Ohio",1179524771,C,East North Central,11756058
Ohio,"Painesville, Ohio",1174038066,GA,East North Central,11756058
Ohio,"Parma, Ohio",1178727229,GA,East North Central,11756058
Ohio,"Parma Heights, Ohio",1170258359,C,East North Central,11756058
Ohio,"Pataskala, Ohio",1177324101,GA,East North Central,11756058
Ohio,"Pepper Pike, Ohio",1170697960,C,East North Central,11756058
Ohio,"Perrysburg, Ohio",1177222044,GA,East North Central,11756058
Ohio,"Pickerington, Ohio",1178119744,C,East North Central,11756058
Ohio,"Piqua, Ohio",1173068203,C,East North Central,11756058
Ohio,"Port Clinton, Ohio",1174195855,GA,East North Central,11756058
Ohio,"Portsmouth, Ohio",1177761961,B,East North Central,11756058
Ohio,"Powell, Ohio",1174864700,GA,East North Central,11756058
Ohio,"Ravenna, Ohio",1173864040,GA,East North Central,11756058
Ohio,"Reading, Ohio",1179566504,GA,East North Central,11756058
Ohio,"Reminderville, Ohio",1173666018,C,East North Central,11756058
Ohio,"Reynoldsburg, Ohio",1178494433,C,East North Central,11756058
Ohio,"Richmond Heights, Ohio",1165899641,C,East North Central,11756058
Ohio,"Rittman, Ohio",1174914666,C,East North Central,11756058
Ohio,"Riverside, Ohio",1175716715,C,East North Central,11756058
Ohio,"Rocky River, Ohio",1177740959,GA,East North Central,11756058
Ohio,"Rossford, Ohio",1179650676,C,East North Central,11756058
Ohio,"St. Clairsville, Ohio",1165902833,C,East North Central,11756058
Ohio,"St. Marys, Ohio",1169699045,C,East North Central,11756058
Ohio,"Salem, Ohio",1179241716,GA,East North Central,11756058
Ohio,"Sandusky, Ohio",1179782442,C,East North Central,11756058
Ohio,"Seven Hills, Ohio",1165901309,C,East North Central,11756058
Ohio,"Shaker Heights, Ohio",1171229382,GA,East North Central,11756058
Ohio,"Sharonville, Ohio",1179651343,GA,East North Central,11756058
Ohio,"Sheffield Lake, Ohio",1165901485,C,East North Central,11756058
Ohio,"Shelby, Ohio",1169873850,C,East North Central,11756058
Ohio,"Sidney, Ohio",1177760884,C,East North Central,11756058
Ohio,"Solon, Ohio",1177399683,GA,East North Central,11756058
Ohio,"South Euclid, Ohio",1165902205,GA,East North Central,11756058
Ohio,"South Lebanon, Ohio",1172880534,C,East North Central,11756058
Ohio,"Springboro, Ohio",1175831507,GA,East North Central,11756058
Ohio,"Springdale, Ohio",1179790161,GA,East North Central,11756058
Ohio,"Springfield, Ohio",1176421525,C,East North Central,11756058
Ohio,"Steubenville, Ohio",1179797505,C,East North Central,11756058
Ohio,"Stow, Ohio",1176266879,GA,East North Central,11756058
Ohio,"Streetsboro, Ohio",1168909433,C,East North Central,11756058
Ohio,"Strongsville, Ohio",1176246358,C,East North Central,11756058
Ohio,"Struthers, Ohio",1169080535,GA,East North Central,11756058
Ohio,"Sunbury, Ohio",1167679643,C,East North Central,11756058
Ohio,"Sylvania, Ohio",1176810314,GA,East North Central,11756058
Ohio,"Tallmadge, Ohio",1176267717,GA,East North Central,11756058
Ohio,"Indian Hill, Ohio",1178027351,C,East North Central,11756058
Ohio,"Tiffin, Ohio",1170342770,C,East North Central,11756058
Ohio,"Tipp City, Ohio",1169584734,C,East North Central,11756058
Ohio,"Toledo, Ohio",1178843510,GA,East North Central,11756058
Ohio,"Toronto, Ohio",1168277713,C,East North Central,11756058
Ohio,"Trenton, Ohio",1165904834,C,East North Central,11756058
Ohio,"Trotwood, Ohio",1172723486,GA,East North Central,11756058
Ohio,"Troy, Ohio",1173079154,GA,East North Central,11756058
Ohio,"Twinsburg, Ohio",1173674584,C,East North Central,11756058
Ohio,"Uhrichsville, Ohio",1173182532,GA,East North Central,11756058
Ohio,"Union, Ohio",1173811802,C,East North Central,11756058
Ohio,"University Heights, Ohio",1170738637,GA,East North Central,11756058
Ohio,"Upper Arlington, Ohio",1179419055,C,East North Central,11756058
Ohio,"Upper Sandusky, Ohio",1165905297,C,East North Central,11756058
Ohio,"Urbana, Ohio",1178129526,GA,East North Central,11756058
Ohio,"Van Wert, Ohio",1177761767,GA,East North Central,11756058
Ohio,"Vandalia, Ohio",1177989023,C,East North Central,11756058
Ohio,"Vermilion, Ohio",1173273682,C,East North Central,11756058
Ohio,"Wadsworth, Ohio",1169105359,GA,East North Central,11756058
Ohio,"Wapakoneta, Ohio",1177761257,C,East North Central,11756058
Ohio,"Warren, Ohio",1175538772,C,East North Central,11756058
Ohio,"Warrensville Heights, Ohio",1165906633,GA,East North Central,11756058
Ohio,"Washington Court House, Ohio",1177760721,GA,East North Central,11756058
Ohio,"Waterville, Ohio",1178316391,C,East North Central,11756058
Ohio,"Wauseon, Ohio",1177288334,GA,East North Central,11756058
Ohio,"Wellston, Ohio",1165907056,C,East North Central,11756058
Ohio,"West Carrollton, Ohio",1172723595,GA,East North Central,11756058
Ohio,"Westerville, Ohio",1170867451,GA,East North Central,11756058
Ohio,"Westlake, Ohio",1178375016,GA,East North Central,11756058
Ohio,"Whitehall, Ohio",1165907523,C,East North Central,11756058
Ohio,"Wickliffe, Ohio",1168088714,GA,East North Central,11756058
Ohio,"Willard, Ohio",1166734856,C,East North Central,11756058
Ohio,"Willoughby, Ohio",1168088647,C,East North Central,11756058
Ohio,"Willoughby Hills, Ohio",1168088650,C,East North Central,11756058
Ohio,"Willowick, Ohio",1168088657,GA,East North Central,11756058
Ohio,"Wilmington, Ohio",1179184079,C,East North Central,11756058
Ohio,"Wooster, Ohio",1179198901,C,East North Central,11756058
Ohio,"Worthington, Ohio",1165908510,C,East North Central,11756058
Ohio,"Wyoming, Ohio",1179815406,GA,East North Central,11756058
Ohio,"Xenia, Ohio",1177454008,C,East North Central,11756058
Ohio,"Youngstown, Ohio",1178565418,B,East North Central,11756058
Ohio,"Zanesville, Ohio",1177998088,C,East North Central,11756058
Ohio,"Aberdeen, Ohio",1166382833,C,East North Central,11756058
Ohio,"Ada, Ohio",1170024940,GA,East North Central,11756058
Ohio,"Adamsville, Ohio",1167432533,C,East North Central,11756058
Ohio,"Addyston, Ohio",1179873068,C,East North Central,11756058
Ohio,"Adelphi, Ohio",1170008682,C,East North Central,11756058
Ohio,"Adena, Ohio",1167976532,C,East North Central,11756058
Ohio,"Albany, Ohio",1166384262,C,East North Central,11756058
Ohio,"Alexandria, Ohio",1166384630,C,East North Central,11756058
Ohio,"Alger, Ohio",1166384673,C,East North Central,11756058
Ohio,"Amanda, Ohio",1173985542,C,East North Central,11756058
Ohio,"Amberley, Ohio",1179876305,GA,East North Central,11756058
Ohio,"Amesville, Ohio",1166386115,C,East North Central,11756058
Ohio,"Amsterdam, Ohio",1168276372,C,East North Central,11756058
Ohio,"Andover, Ohio",1168087446,C,East North Central,11756058
Ohio,"Anna, Ohio",1173053441,C,East North Central,11756058
Ohio,"Ansonia, Ohio",1167565854,GA,East North Central,11756058
Ohio,"Antioch, Ohio",1166484165,Start,East North Central,11756058
Ohio,"Antwerp, Ohio",1168622398,C,East North Central,11756058
Ohio,"Apple Creek, Ohio",1174685586,C,East North Central,11756058
Ohio,"Aquilla, Ohio",1168047798,C,East North Central,11756058
Ohio,"Arcadia, Ohio",1173735408,C,East North Central,11756058
Ohio,"Arcanum, Ohio",1166484612,C,East North Central,11756058
Ohio,"Archbold, Ohio",1161128688,C,East North Central,11756058
Ohio,"Arlington, Ohio",1173735575,C,East North Central,11756058
Ohio,"Arlington Heights, Ohio",1172555817,GA,East North Central,11756058
Ohio,"Ashley, Ohio",1166485956,C,East North Central,11756058
Ohio,"Ashville, Ohio",1177448045,GA,East North Central,11756058
Ohio,"Athalia, Ohio",1168266411,C,East North Central,11756058
Ohio,"Attica, Ohio",1171197018,C,East North Central,11756058
Ohio,"Bailey Lakes, Ohio",1166532253,C,East North Central,11756058
Ohio,"Bainbridge, Ross County, Ohio",1170008859,C,East North Central,11756058
Ohio,"Bairdstown, Ohio",1175238581,C,East North Central,11756058
Ohio,"Baltic, Ohio",1176457935,C,East North Central,11756058
Ohio,"Baltimore, Ohio",1162099503,C,East North Central,11756058
Ohio,"Barnesville, Ohio",1166533843,C,East North Central,11756058
Ohio,"Barnhill, Ohio",1173182902,C,East North Central,11756058
Ohio,"Batavia, Ohio",1175431603,GA,East North Central,11756058
Ohio,"Batesville, Ohio",1166534610,C,East North Central,11756058
Ohio,"Bay View, Ohio",1166534856,C,East North Central,11756058
Ohio,"Beach City, Ohio",1168045774,C,East North Central,11756058
Ohio,"Beallsville, Ohio",1174789186,GA,East North Central,11756058
Ohio,"Beaver, Ohio",1169188909,C,East North Central,11756058
Ohio,"Beaverdam, Ohio",1166605567,C,East North Central,11756058
Ohio,"Bellaire, Ohio",1172803653,GA,East North Central,11756058
Ohio,"Belle Center, Ohio",1166606782,C,East North Central,11756058
Ohio,"Belle Valley, Ohio",1178906616,GA,East North Central,11756058
Ohio,"Bellville, Ohio",1178433577,GA,East North Central,11756058
Ohio,"Belmont, Ohio",1178439352,C,East North Central,11756058
Ohio,"Belmore, Ohio",1169686278,C,East North Central,11756058
Ohio,"Beloit, Ohio",1168708868,GA,East North Central,11756058
Ohio,"Bentleyville, Ohio",1179417025,C,East North Central,11756058
Ohio,"Benton Ridge, Ohio",1172051025,C,East North Central,11756058
Ohio,"Bergholz, Ohio",1168276425,C,East North Central,11756058
Ohio,"Berkey, Ohio",1166608568,GA,East North Central,11756058
Ohio,"Berlin Heights, Ohio",1166608633,C,East North Central,11756058
Ohio,"Bethel, Ohio",1178982045,C,East North Central,11756058
Ohio,"Bethesda, Ohio",1166609493,C,East North Central,11756058
Ohio,"Bettsville, Ohio",1171198945,C,East North Central,11756058
Ohio,"Beverly, Ohio",1166609740,C,East North Central,11756058
Ohio,"Blakeslee, Ohio",1174944702,C,East North Central,11756058
Ohio,"Blanchester, Ohio",1179184142,C,East North Central,11756058
Ohio,"Bloomdale, Ohio",1175245846,C,East North Central,11756058
Ohio,"Bloomingburg, Ohio",1166612388,C,East North Central,11756058
Ohio,"Bloomingdale, Ohio",1168276456,C,East North Central,11756058
Ohio,"Bloomville, Ohio",1171199018,C,East North Central,11756058
Ohio,"Bluffton, Ohio",1166613593,C,East North Central,11756058
Ohio,"Bolivar, Ohio",1173183170,GA,East North Central,11756058
Ohio,"Boston Heights, Ohio",1168047045,C,East North Central,11756058
Ohio,"Botkins, Ohio",1173349253,C,East North Central,11756058
Ohio,"Bowerston, Ohio",1168049066,C,East North Central,11756058
Ohio,"Bowersville, Ohio",1166631613,C,East North Central,11756058
Ohio,"Bradford, Ohio",1166632373,C,East North Central,11756058
Ohio,"Bradner, Ohio",1175249857,C,East North Central,11756058
Ohio,"Bratenahl, Ohio",1177404736,GA,East North Central,11756058
Ohio,"Bremen, Ohio",1166633150,C,East North Central,11756058
Ohio,"Brewster, Ohio",1168045780,C,East North Central,11756058
Ohio,"Brice, Ohio",1166633372,C,East North Central,11756058
Ohio,"Bridgeport, Ohio",1166633501,C,East North Central,11756058
Ohio,"Brooklyn Heights, Ohio",1166634508,C,East North Central,11756058
Ohio,"Brookside, Ohio",1166634647,C,East North Central,11756058
Ohio,"Broughton, Ohio",1168622535,C,East North Central,11756058
Ohio,"Buchtel, Ohio",1166635899,C,East North Central,11756058
Ohio,"Buckeye Lake, Ohio",1166635961,C,East North Central,11756058
Ohio,"Buckland, Ohio",1166636137,C,East North Central,11756058
Ohio,"Burbank, Ohio",1174771961,C,East North Central,11756058
Ohio,"Burgoon, Ohio",1170581616,C,East North Central,11756058
Ohio,"Burkettsville, Ohio",1166637283,C,East North Central,11756058
Ohio,"Burton, Ohio",1176777912,C,East North Central,11756058
Ohio,"Butler, Ohio",1169875088,C,East North Central,11756058
Ohio,"Butlerville, Ohio",1166639433,GA,East North Central,11756058
Ohio,"Byesville, Ohio",1166639726,C,East North Central,11756058
Ohio,"Cadiz, Ohio",1172285310,C,East North Central,11756058
Ohio,"Cairo, Ohio",1166688689,C,East North Central,11756058
Ohio,"Caldwell, Ohio",1172055961,GA,East North Central,11756058
Ohio,"Caledonia, Ohio",1176700108,C,East North Central,11756058
Ohio,"Camden, Ohio",1166689543,C,East North Central,11756058
Ohio,"Cardington, Ohio",1167813095,C,East North Central,11756058
Ohio,"Carey, Ohio",1175429104,C,East North Central,11756058
Ohio,"Carroll, Ohio",1166691543,C,East North Central,11756058
Ohio,"Carrollton, Ohio",1168048880,C,East North Central,11756058
Ohio,"Casstown, Ohio",1167239004,C,East North Central,11756058
Ohio,"Castalia, Ohio",1166692324,C,East North Central,11756058
Ohio,"Castine, Ohio",1166692346,C,East North Central,11756058
Ohio,"Catawba, Ohio",1166692483,C,East North Central,11756058
Ohio,"Cecil, Ohio",1168622573,C,East North Central,11756058
Ohio,"Cedarville, Ohio",1166693135,C,East North Central,11756058
Ohio,"Centerburg, Ohio",1166693590,C,East North Central,11756058
Ohio,"Centerville, Gallia County, Ohio",1166693666,C,East North Central,11756058
Ohio,"Chagrin Falls, Ohio",1173225840,C,East North Central,11756058
Ohio,"Chatfield, Ohio",1166694682,C,East North Central,11756058
Ohio,"Chauncey, Ohio",1166694758,C,East North Central,11756058
Ohio,"Chesapeake, Ohio",1166695084,C,East North Central,11756058
Ohio,"Cheshire, Ohio",1166695108,C,East North Central,11756058
Ohio,"Chesterhill, Ohio",1166695200,C,East North Central,11756058
Ohio,"Chesterville, Ohio",1166695208,C,East North Central,11756058
Ohio,"Chickasaw, Ohio",1166981014,C,East North Central,11756058
Ohio,"Chilo, Ohio",1166695450,C,East North Central,11756058
Ohio,"Chippewa Lake, Ohio",1178493286,C,East North Central,11756058
Ohio,"Christiansburg, Ohio",1166695701,C,East North Central,11756058
Ohio,"Clarington, Ohio",1166696209,GA,East North Central,11756058
Ohio,"Clarksburg, Ohio",1170009218,C,East North Central,11756058
Ohio,"Clarksville, Ohio",1166696427,C,East North Central,11756058
Ohio,"Clay Center, Ohio",1174795374,C,East North Central,11756058
Ohio,"Cleves, Ohio",1172669083,C,East North Central,11756058
Ohio,"Clifton, Ohio",1166754649,C,East North Central,11756058
Ohio,"Clinton, Ohio",1168047059,C,East North Central,11756058
Ohio,"Cloverdale, Ohio",1169686347,C,East North Central,11756058
Ohio,"Coal Grove, Ohio",1166755507,C,East North Central,11756058
Ohio,"Coalton, Ohio",1166755642,C,East North Central,11756058
Ohio,"Coldwater, Ohio",1173811679,C,East North Central,11756058
Ohio,"College Corner, Ohio",1166756478,C,East North Central,11756058
Ohio,"Columbus Grove, Ohio",1177298043,GA,East North Central,11756058
Ohio,"Commercial Point, Ohio",1168884578,C,East North Central,11756058
Ohio,"Conesville, Ohio",1166757754,C,East North Central,11756058
Ohio,"Congress, Ohio",1174772073,C,East North Central,11756058
Ohio,"Continental, Ohio",1169686927,C,East North Central,11756058
Ohio,"Convoy, Ohio",1173975051,C,East North Central,11756058
Ohio,"Coolville, Ohio",1166758283,C,East North Central,11756058
Ohio,"Corning, Ohio",1177336704,GA,East North Central,11756058
Ohio,"Corwin, Ohio",1166759707,C,East North Central,11756058
Ohio,"Covington, Ohio",1167239423,C,East North Central,11756058
Ohio,"Craig Beach, Ohio",1168708896,GA,East North Central,11756058
Ohio,"Crestline, Ohio",1171737349,C,East North Central,11756058
Ohio,"Creston, Ohio",1166820085,C,East North Central,11756058
Ohio,"Cridersville, Ohio",1166820167,C,East North Central,11756058
Ohio,"Crooksville, Ohio",1166820477,GA,East North Central,11756058
Ohio,"Crown City, Ohio",1166820824,C,East North Central,11756058
Ohio,"Cumberland, Ohio",1166821297,C,East North Central,11756058
Ohio,"Custar, Ohio",1175254340,C,East North Central,11756058
Ohio,"Cuyahoga Heights, Ohio",1167593547,C,East North Central,11756058
Ohio,"Cygnet, Ohio",1175254408,C,East North Central,11756058
Ohio,"Dalton, Ohio",1175700583,C,East North Central,11756058
Ohio,"Danville, Ohio",1166849168,C,East North Central,11756058
Ohio,"Darbyville, Ohio",1168884663,C,East North Central,11756058
Ohio,"De Graff, Ohio",1166849672,GA,East North Central,11756058
Ohio,"Deersville, Ohio",1168049076,C,East North Central,11756058
Ohio,"Dellroy, Ohio",1168048886,C,East North Central,11756058
Ohio,"Delta, Ohio",1166850643,GA,East North Central,11756058
Ohio,"Dennison, Ohio",1173183497,C,East North Central,11756058
Ohio,"Deshler, Ohio",1166851073,GA,East North Central,11756058
Ohio,"Dexter City, Ohio",1166851264,C,East North Central,11756058
Ohio,"Dillonvale, Jefferson County, Ohio",1168276549,C,East North Central,11756058
Ohio,"Donnelsville, Ohio",1166852475,C,East North Central,11756058
Ohio,"Doylestown, Ohio",1174774640,GA,East North Central,11756058
Ohio,"Dresden, Ohio",1168159558,B,East North Central,11756058
Ohio,"Dunkirk, Ohio",1166854843,C,East North Central,11756058
Ohio,"Dupont, Ohio",1169733763,C,East North Central,11756058
Ohio,"East Canton, Ohio",1179319298,C,East North Central,11756058
Ohio,"East Palestine, Ohio",1175626580,GA,East North Central,11756058
Ohio,"East Sparta, Ohio",1171663925,C,East North Central,11756058
Ohio,"Edgerton, Ohio",1178167146,GA,East North Central,11756058
Ohio,"Edison, Ohio",1166992513,C,East North Central,11756058
Ohio,"Edon, Ohio",1174972428,C,East North Central,11756058
Ohio,"Eldorado, Ohio",1169527835,C,East North Central,11756058
Ohio,"Elgin, Ohio",1173975237,Start,East North Central,11756058
Ohio,"Elida, Ohio",1166993352,C,East North Central,11756058
Ohio,"Elmore, Ohio",1168477253,C,East North Central,11756058
Ohio,"Elmwood Place, Ohio",1157203503,C,East North Central,11756058
Ohio,"Empire, Ohio",1168276603,C,East North Central,11756058
Ohio,"Enon, Ohio",1166995823,C,East North Central,11756058
Ohio,"Evendale, Ohio",1178138407,C,East North Central,11756058
Ohio,"Fairfax, Ohio",1166997852,GA,East North Central,11756058
Ohio,"Fairport Harbor, Ohio",1168088772,C,East North Central,11756058
Ohio,"Fairview, Ohio",1173881062,C,East North Central,11756058
Ohio,"Farmersville, Ohio",1166998977,C,East North Central,11756058
