state,page_title,url,article_revid,ores_score
Pennsylvania,"Montgomery Township, Franklin County, Pennsylvania","https://en.wikipedia.org/wiki/Montgomery_Township,_Franklin_County,_Pennsylvania",1173798765,C
Pennsylvania,"Chanceford Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Chanceford_Township,_York_County,_Pennsylvania",1179090078,C
Pennsylvania,"Kennett Square, Pennsylvania","https://en.wikipedia.org/wiki/Kennett_Square,_Pennsylvania",1171325697,C
Pennsylvania,"McKees Rocks, Pennsylvania","https://en.wikipedia.org/wiki/McKees_Rocks,_Pennsylvania",1173259190,C
Pennsylvania,"Dickson City, Pennsylvania","https://en.wikipedia.org/wiki/Dickson_City,_Pennsylvania",1178093613,GA
Pennsylvania,"Carroll Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Carroll_Township,_York_County,_Pennsylvania",1179072571,Start
Pennsylvania,"Cambria Township, Cambria County, Pennsylvania","https://en.wikipedia.org/wiki/Cambria_Township,_Cambria_County,_Pennsylvania",1157351842,C
Pennsylvania,"Hellam Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Hellam_Township,_York_County,_Pennsylvania",1167135472,GA
Pennsylvania,"New Brighton, Pennsylvania","https://en.wikipedia.org/wiki/New_Brighton,_Pennsylvania",1176629146,C
Pennsylvania,"Luzerne Township, Fayette County, Pennsylvania","https://en.wikipedia.org/wiki/Luzerne_Township,_Fayette_County,_Pennsylvania",1177807048,Stub
Pennsylvania,"Steelton, Pennsylvania","https://en.wikipedia.org/wiki/Steelton,_Pennsylvania",1173142509,C
Pennsylvania,"Crafton, Pennsylvania","https://en.wikipedia.org/wiki/Crafton,_Pennsylvania",1168415267,C
Pennsylvania,"Sewickley Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/Sewickley_Township,_Westmoreland_County,_Pennsylvania",1175380237,Stub
Pennsylvania,"St. Thomas Township, Pennsylvania","https://en.wikipedia.org/wiki/St._Thomas_Township,_Pennsylvania",1173872191,C
Pennsylvania,"Plymouth, Pennsylvania","https://en.wikipedia.org/wiki/Plymouth,_Pennsylvania",1161258630,C
Pennsylvania,"Williams Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Williams_Township,_Northampton_County,_Pennsylvania",1172635144,C
Pennsylvania,"Punxsutawney, Pennsylvania","https://en.wikipedia.org/wiki/Punxsutawney,_Pennsylvania",1172887036,GA
Pennsylvania,"Greenville, Pennsylvania","https://en.wikipedia.org/wiki/Greenville,_Pennsylvania",1169337722,GA
Pennsylvania,"Monroe Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/Monroe_Township,_Cumberland_County,_Pennsylvania",1167345643,C
Pennsylvania,"Norwood, Pennsylvania","https://en.wikipedia.org/wiki/Norwood,_Pennsylvania",1168472423,GA
Pennsylvania,"Adams Township, Cambria County, Pennsylvania","https://en.wikipedia.org/wiki/Adams_Township,_Cambria_County,_Pennsylvania",1157348753,C
Pennsylvania,"Ross Township, Monroe County, Pennsylvania","https://en.wikipedia.org/wiki/Ross_Township,_Monroe_County,_Pennsylvania",1174316786,GA
Pennsylvania,"Hellertown, Pennsylvania","https://en.wikipedia.org/wiki/Hellertown,_Pennsylvania",1179788813,C
Pennsylvania,"Mount Carmel, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Carmel,_Pennsylvania",1170385439,C
Pennsylvania,"East Hanover Township, Dauphin County, Pennsylvania","https://en.wikipedia.org/wiki/East_Hanover_Township,_Dauphin_County,_Pennsylvania",1177815758,GA
Pennsylvania,"Hollidaysburg, Pennsylvania","https://en.wikipedia.org/wiki/Hollidaysburg,_Pennsylvania",1173686779,C
Pennsylvania,"Reading Township, Adams County, Pennsylvania","https://en.wikipedia.org/wiki/Reading_Township,_Adams_County,_Pennsylvania",1175382070,Stub
Pennsylvania,"New London Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/New_London_Township,_Chester_County,_Pennsylvania",1175955463,Stub
Pennsylvania,"Lewisburg, Pennsylvania","https://en.wikipedia.org/wiki/Lewisburg,_Pennsylvania",1176458470,C
Pennsylvania,"Union Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/Union_Township,_Washington_County,_Pennsylvania",1167740475,C
Pennsylvania,"Monaca, Pennsylvania","https://en.wikipedia.org/wiki/Monaca,_Pennsylvania",1176569545,C
Pennsylvania,"Moosic, Pennsylvania","https://en.wikipedia.org/wiki/Moosic,_Pennsylvania",1170663709,GA
Pennsylvania,"South Huntingdon Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/South_Huntingdon_Township,_Westmoreland_County,_Pennsylvania",1175379280,Stub
Pennsylvania,"East Rockhill Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/East_Rockhill_Township,_Bucks_County,_Pennsylvania",1177815858,GA
Pennsylvania,"Nazareth, Pennsylvania","https://en.wikipedia.org/wiki/Nazareth,_Pennsylvania",1171082321,C
Pennsylvania,"Lower Nazareth Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Nazareth_Township,_Northampton_County,_Pennsylvania",1177807638,Stub
Pennsylvania,"Charlestown Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Charlestown_Township,_Chester_County,_Pennsylvania",1166355226,C
Pennsylvania,"Longswamp Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Longswamp_Township,_Berks_County,_Pennsylvania",1173894836,C
Pennsylvania,"Sharon Hill, Pennsylvania","https://en.wikipedia.org/wiki/Sharon_Hill,_Pennsylvania",1158102240,C
Pennsylvania,"Wright Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Wright_Township,_Luzerne_County,_Pennsylvania",1175369159,Stub
Pennsylvania,"Coraopolis, Pennsylvania","https://en.wikipedia.org/wiki/Coraopolis,_Pennsylvania",1177492957,GA
Pennsylvania,"Exeter, Pennsylvania","https://en.wikipedia.org/wiki/Exeter,_Pennsylvania",1179343341,C
Pennsylvania,"Carroll Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/Carroll_Township,_Washington_County,_Pennsylvania",1166691526,C
Pennsylvania,"Ohio Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Ohio_Township,_Allegheny_County,_Pennsylvania",1175504080,Stub
Pennsylvania,"Lower Heidelberg Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Heidelberg_Township,_Berks_County,_Pennsylvania",1177808042,Stub
Pennsylvania,"North Sewickley Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/North_Sewickley_Township,_Beaver_County,_Pennsylvania",1175953928,Stub
Pennsylvania,"Slippery Rock Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Slippery_Rock_Township,_Butler_County,_Pennsylvania",1161576111,C
Pennsylvania,"Selinsgrove, Pennsylvania","https://en.wikipedia.org/wiki/Selinsgrove,_Pennsylvania",1174338118,GA
Pennsylvania,"West Pennsboro Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/West_Pennsboro_Township,_Cumberland_County,_Pennsylvania",1175370730,Stub
Pennsylvania,"Vernon Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Vernon_Township,_Crawford_County,_Pennsylvania",1175373895,Stub
Pennsylvania,"Duquesne, Pennsylvania","https://en.wikipedia.org/wiki/Duquesne,_Pennsylvania",1179530824,C
Pennsylvania,"Sayre, Pennsylvania","https://en.wikipedia.org/wiki/Sayre,_Pennsylvania",1176176414,C
Pennsylvania,"Quincy Township, Pennsylvania","https://en.wikipedia.org/wiki/Quincy_Township,_Pennsylvania",1173862754,C
Pennsylvania,"Stroudsburg, Pennsylvania","https://en.wikipedia.org/wiki/Stroudsburg,_Pennsylvania",1172954431,GA
Pennsylvania,"Oxford Township, Adams County, Pennsylvania","https://en.wikipedia.org/wiki/Oxford_Township,_Adams_County,_Pennsylvania",1170325179,C
Pennsylvania,"Redstone Township, Fayette County, Pennsylvania","https://en.wikipedia.org/wiki/Redstone_Township,_Fayette_County,_Pennsylvania",1175381969,Stub
Pennsylvania,"Titusville, Pennsylvania","https://en.wikipedia.org/wiki/Titusville,_Pennsylvania",1178400880,C
Pennsylvania,"Shippensburg, Pennsylvania","https://en.wikipedia.org/wiki/Shippensburg,_Pennsylvania",1173696237,GA
Pennsylvania,"Jefferson Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Jefferson_Township,_Butler_County,_Pennsylvania",1177623517,Start
Pennsylvania,"Penn Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Penn_Township,_Chester_County,_Pennsylvania",1167525661,C
Pennsylvania,"Newport Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Newport_Township,_Luzerne_County,_Pennsylvania",1175955284,Stub
Pennsylvania,"Tyrone, Pennsylvania","https://en.wikipedia.org/wiki/Tyrone,_Pennsylvania",1179139926,C
Pennsylvania,"Shippensburg Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/Shippensburg_Township,_Cumberland_County,_Pennsylvania",1175379989,Stub
Pennsylvania,"Kelly Township, Union County, Pennsylvania","https://en.wikipedia.org/wiki/Kelly_Township,_Union_County,_Pennsylvania",1179353165,C
Pennsylvania,"Lehighton, Pennsylvania","https://en.wikipedia.org/wiki/Lehighton,_Pennsylvania",1178768171,C
Pennsylvania,"Middlesex Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Middlesex_Township,_Butler_County,_Pennsylvania",1177751820,C
Pennsylvania,"Hopewell Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Hopewell_Township,_York_County,_Pennsylvania",1169873107,C
Pennsylvania,"New Holland, Pennsylvania","https://en.wikipedia.org/wiki/New_Holland,_Pennsylvania",1153415522,GA
Pennsylvania,"Fox Chapel, Pennsylvania","https://en.wikipedia.org/wiki/Fox_Chapel,_Pennsylvania",1175372779,GA
Pennsylvania,"Palmerton, Pennsylvania","https://en.wikipedia.org/wiki/Palmerton,_Pennsylvania",1157448783,GA
Pennsylvania,"Upper Pottsgrove Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Pottsgrove_Township,_Montgomery_County,_Pennsylvania",1175374432,Stub
Pennsylvania,"Upper Yoder Township, Cambria County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Yoder_Township,_Cambria_County,_Pennsylvania",1175373942,Stub
Pennsylvania,"Schuylkill Haven, Pennsylvania","https://en.wikipedia.org/wiki/Schuylkill_Haven,_Pennsylvania",1178380799,C
Pennsylvania,"Media, Pennsylvania","https://en.wikipedia.org/wiki/Media,_Pennsylvania",1176407702,GA
Pennsylvania,"Turtle Creek, Pennsylvania","https://en.wikipedia.org/wiki/Turtle_Creek,_Pennsylvania",1170571714,C
Pennsylvania,"Bedford Township, Pennsylvania","https://en.wikipedia.org/wiki/Bedford_Township,_Pennsylvania",1178195309,C
Pennsylvania,"West Rockhill Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/West_Rockhill_Township,_Bucks_County,_Pennsylvania",1175371568,Stub
Pennsylvania,"Leacock Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Leacock_Township,_Lancaster_County,_Pennsylvania",1157438231,C
Pennsylvania,"Dickinson Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/Dickinson_Township,_Cumberland_County,_Pennsylvania",1173387078,C
Pennsylvania,"Springfield Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Springfield_Township,_York_County,_Pennsylvania",1169874152,C
Pennsylvania,"Shillington, Pennsylvania","https://en.wikipedia.org/wiki/Shillington,_Pennsylvania",1173398005,C
Pennsylvania,"Lower Oxford Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Oxford_Township,_Chester_County,_Pennsylvania",1177807630,Stub
Pennsylvania,"Paradise Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Paradise_Township,_Lancaster_County,_Pennsylvania",1167457170,C
Pennsylvania,"Bangor, Pennsylvania","https://en.wikipedia.org/wiki/Bangor,_Pennsylvania",1179112107,C
Pennsylvania,"Athens Township, Bradford County, Pennsylvania","https://en.wikipedia.org/wiki/Athens_Township,_Bradford_County,_Pennsylvania",1166486325,C
Pennsylvania,"Carroll Township, Perry County, Pennsylvania","https://en.wikipedia.org/wiki/Carroll_Township,_Perry_County,_Pennsylvania",1169082407,C
Pennsylvania,"Sugarcreek, Pennsylvania","https://en.wikipedia.org/wiki/Sugarcreek,_Pennsylvania",1158106895,Start
Pennsylvania,"Londonderry Township, Dauphin County, Pennsylvania","https://en.wikipedia.org/wiki/Londonderry_Township,_Dauphin_County,_Pennsylvania",1157438935,GA
Pennsylvania,"Martic Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Martic_Township,_Lancaster_County,_Pennsylvania",1177806773,Stub
Pennsylvania,"Lake Township, Wayne County, Pennsylvania","https://en.wikipedia.org/wiki/Lake_Township,_Wayne_County,_Pennsylvania",1167294032,GA
Pennsylvania,"Olyphant, Pennsylvania","https://en.wikipedia.org/wiki/Olyphant,_Pennsylvania",1130184987,C
Pennsylvania,"West Mead Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/West_Mead_Township,_Crawford_County,_Pennsylvania",1175372000,Stub
Pennsylvania,"Findlay Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Findlay_Township,_Allegheny_County,_Pennsylvania",1173876842,GA
Pennsylvania,"Birdsboro, Pennsylvania","https://en.wikipedia.org/wiki/Birdsboro,_Pennsylvania",1166610613,GA
Pennsylvania,"Clarion, Pennsylvania","https://en.wikipedia.org/wiki/Clarion,_Pennsylvania",1174542402,C
Pennsylvania,"Washington Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Washington_Township,_Northampton_County,_Pennsylvania",1171083867,C
Pennsylvania,"Collegeville, Pennsylvania","https://en.wikipedia.org/wiki/Collegeville,_Pennsylvania",1166959555,C
Pennsylvania,"Bridgeville, Pennsylvania","https://en.wikipedia.org/wiki/Bridgeville,_Pennsylvania",1168378023,GA
Pennsylvania,"Vandergrift, Pennsylvania","https://en.wikipedia.org/wiki/Vandergrift,_Pennsylvania",1173554979,C
Pennsylvania,"Pine Township, Mercer County, Pennsylvania","https://en.wikipedia.org/wiki/Pine_Township,_Mercer_County,_Pennsylvania",1160604569,Start
Pennsylvania,"Butler Township, Schuylkill County, Pennsylvania","https://en.wikipedia.org/wiki/Butler_Township,_Schuylkill_County,_Pennsylvania",1173540263,C
Pennsylvania,"Clarks Summit, Pennsylvania","https://en.wikipedia.org/wiki/Clarks_Summit,_Pennsylvania",1168478796,C
Pennsylvania,"Oxford, Pennsylvania","https://en.wikipedia.org/wiki/Oxford,_Pennsylvania",1157448578,GA
Pennsylvania,"Union Township, Lawrence County, Pennsylvania","https://en.wikipedia.org/wiki/Union_Township,_Lawrence_County,_Pennsylvania",1159984512,C
Pennsylvania,"Granville Township, Mifflin County, Pennsylvania","https://en.wikipedia.org/wiki/Granville_Township,_Mifflin_County,_Pennsylvania",1175075194,C
Pennsylvania,"Wayne Township, Schuylkill County, Pennsylvania","https://en.wikipedia.org/wiki/Wayne_Township,_Schuylkill_County,_Pennsylvania",1158119109,B
Pennsylvania,"Bethel Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/Bethel_Township,_Lebanon_County,_Pennsylvania",1179046752,GA
Pennsylvania,"Arnold, Pennsylvania","https://en.wikipedia.org/wiki/Arnold,_Pennsylvania",1165507570,C
Pennsylvania,"Scott Township, Columbia County, Pennsylvania","https://en.wikipedia.org/wiki/Scott_Township,_Columbia_County,_Pennsylvania",1167669073,C
Pennsylvania,"Colebrookdale Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Colebrookdale_Township,_Berks_County,_Pennsylvania",1173893317,C
Pennsylvania,"Westmont, Pennsylvania","https://en.wikipedia.org/wiki/Westmont,_Pennsylvania",1159222022,C
Pennsylvania,"Girard Township, Erie County, Pennsylvania","https://en.wikipedia.org/wiki/Girard_Township,_Erie_County,_Pennsylvania",1167021012,GA
Pennsylvania,"Harris Township, Centre County, Pennsylvania","https://en.wikipedia.org/wiki/Harris_Township,_Centre_County,_Pennsylvania",1169556756,C
Pennsylvania,"Penn Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Penn_Township,_Butler_County,_Pennsylvania",1177795602,C
Pennsylvania,"German Township, Fayette County, Pennsylvania","https://en.wikipedia.org/wiki/German_Township,_Fayette_County,_Pennsylvania",1157359900,GA
Pennsylvania,"Lackawaxen Township, Pike County, Pennsylvania","https://en.wikipedia.org/wiki/Lackawaxen_Township,_Pike_County,_Pennsylvania",1178959573,C
Pennsylvania,"Swoyersville, Pennsylvania","https://en.wikipedia.org/wiki/Swoyersville,_Pennsylvania",1176314781,C
Pennsylvania,"Springfield Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Springfield_Township,_Bucks_County,_Pennsylvania",1172276714,C
Pennsylvania,"Weisenberg Township, Lehigh County, Pennsylvania","https://en.wikipedia.org/wiki/Weisenberg_Township,_Lehigh_County,_Pennsylvania",1175373562,Stub
Pennsylvania,"Old Lycoming Township, Lycoming County, Pennsylvania","https://en.wikipedia.org/wiki/Old_Lycoming_Township,_Lycoming_County,_Pennsylvania",1175504105,Stub
Pennsylvania,"Middle Paxton Township, Dauphin County, Pennsylvania","https://en.wikipedia.org/wiki/Middle_Paxton_Township,_Dauphin_County,_Pennsylvania",1175957014,Stub
Pennsylvania,"Kutztown, Pennsylvania","https://en.wikipedia.org/wiki/Kutztown,_Pennsylvania",1179190367,GA
Pennsylvania,"Shenandoah, Pennsylvania","https://en.wikipedia.org/wiki/Shenandoah,_Pennsylvania",1174687418,C
Pennsylvania,"Gregg Township, Union County, Pennsylvania","https://en.wikipedia.org/wiki/Gregg_Township,_Union_County,_Pennsylvania",1178623854,C
Pennsylvania,"Scott Township, Lackawanna County, Pennsylvania","https://en.wikipedia.org/wiki/Scott_Township,_Lackawanna_County,_Pennsylvania",1174298524,C
Pennsylvania,"Duryea, Pennsylvania","https://en.wikipedia.org/wiki/Duryea,_Pennsylvania",1170925367,C
Pennsylvania,"Straban Township, Adams County, Pennsylvania","https://en.wikipedia.org/wiki/Straban_Township,_Adams_County,_Pennsylvania",1175378305,Stub
Pennsylvania,"East Allen Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/East_Allen_Township,_Northampton_County,_Pennsylvania",1177815388,C
Pennsylvania,"Telford, Pennsylvania","https://en.wikipedia.org/wiki/Telford,_Pennsylvania",1177658334,GA
Pennsylvania,"Farrell, Pennsylvania","https://en.wikipedia.org/wiki/Farrell,_Pennsylvania",1179896881,C
Pennsylvania,"Franklin Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Franklin_Township,_York_County,_Pennsylvania",1177248482,C
Pennsylvania,"Franklin Township, Adams County, Pennsylvania","https://en.wikipedia.org/wiki/Franklin_Township,_Adams_County,_Pennsylvania",1167017354,C
Pennsylvania,"Lower Frederick Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Frederick_Township,_Montgomery_County,_Pennsylvania",1177808444,Stub
Pennsylvania,"East Caln Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/East_Caln_Township,_Chester_County,_Pennsylvania",1157356948,C
Pennsylvania,"Summit Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Summit_Township,_Butler_County,_Pennsylvania",1167679437,C
Pennsylvania,"Manheim, Pennsylvania","https://en.wikipedia.org/wiki/Manheim,_Pennsylvania",1168382024,C
Pennsylvania,"North Braddock, Pennsylvania","https://en.wikipedia.org/wiki/North_Braddock,_Pennsylvania",1169551531,C
Pennsylvania,"West Pittston, Pennsylvania","https://en.wikipedia.org/wiki/West_Pittston,_Pennsylvania",1171934279,C
Pennsylvania,"Peach Bottom Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Peach_Bottom_Township,_York_County,_Pennsylvania",1175383747,Stub
Pennsylvania,"Annville Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/Annville_Township,_Lebanon_County,_Pennsylvania",1171904976,Stub
Pennsylvania,"Bradford Township, McKean County, Pennsylvania","https://en.wikipedia.org/wiki/Bradford_Township,_McKean_County,_Pennsylvania",1177765773,Start
Pennsylvania,"Edwardsville, Pennsylvania","https://en.wikipedia.org/wiki/Edwardsville,_Pennsylvania",1176286635,C
Pennsylvania,"West Vincent Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/West_Vincent_Township,_Chester_County,_Pennsylvania",1175370891,Stub
Pennsylvania,"Royersford, Pennsylvania","https://en.wikipedia.org/wiki/Royersford,_Pennsylvania",1171908702,C
Pennsylvania,"Caernarvon Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Caernarvon_Township,_Lancaster_County,_Pennsylvania",1166688560,C
Pennsylvania,"Blooming Grove Township, Pike County, Pennsylvania","https://en.wikipedia.org/wiki/Blooming_Grove_Township,_Pike_County,_Pennsylvania",1178956644,GA
Pennsylvania,"Kiskiminetas Township, Armstrong County, Pennsylvania","https://en.wikipedia.org/wiki/Kiskiminetas_Township,_Armstrong_County,_Pennsylvania",1171353623,GA
Pennsylvania,"Donora, Pennsylvania","https://en.wikipedia.org/wiki/Donora,_Pennsylvania",1179313850,GA
Pennsylvania,"Jim Thorpe, Pennsylvania","https://en.wikipedia.org/wiki/Jim_Thorpe,_Pennsylvania",1179045173,GA
Pennsylvania,"Center Township, Indiana County, Pennsylvania","https://en.wikipedia.org/wiki/Center_Township,_Indiana_County,_Pennsylvania",1178243297,GA
Pennsylvania,"Greene Township, Erie County, Pennsylvania","https://en.wikipedia.org/wiki/Greene_Township,_Erie_County,_Pennsylvania",1160897630,Start
Pennsylvania,"Avalon, Pennsylvania","https://en.wikipedia.org/wiki/Avalon,_Pennsylvania",1168299052,GA
Pennsylvania,"Mount Pleasant Township, Adams County, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Pleasant_Township,_Adams_County,_Pennsylvania",1167392551,C
Pennsylvania,"Pocopson Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Pocopson_Township,_Chester_County,_Pennsylvania",1175382728,Stub
Pennsylvania,"Danville, Pennsylvania","https://en.wikipedia.org/wiki/Danville,_Pennsylvania",1178765627,B
Pennsylvania,"Jessup, Pennsylvania","https://en.wikipedia.org/wiki/Jessup,_Pennsylvania",1167687848,C
Pennsylvania,"Montoursville, Pennsylvania","https://en.wikipedia.org/wiki/Montoursville,_Pennsylvania",1157027801,GA
Pennsylvania,"Jackson Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Jackson_Township,_Luzerne_County,_Pennsylvania",1167178745,C
Pennsylvania,"Fountain Hill, Pennsylvania","https://en.wikipedia.org/wiki/Fountain_Hill,_Pennsylvania",1172611772,Start
Pennsylvania,"Pequea Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Pequea_Township,_Lancaster_County,_Pennsylvania",1175381660,Stub
Pennsylvania,"Swatara Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/Swatara_Township,_Lebanon_County,_Pennsylvania",1169077334,C
Pennsylvania,"Lemoyne, Pennsylvania","https://en.wikipedia.org/wiki/Lemoyne,_Pennsylvania",1144827339,C
Pennsylvania,"Brecknock Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Brecknock_Township,_Berks_County,_Pennsylvania",1174274931,B
Pennsylvania,"North Franklin Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/North_Franklin_Township,_Washington_County,_Pennsylvania",1175954409,Stub
Pennsylvania,"West York, Pennsylvania","https://en.wikipedia.org/wiki/West_York,_Pennsylvania",1169037072,C
Pennsylvania,"West Hazleton, Pennsylvania","https://en.wikipedia.org/wiki/West_Hazleton,_Pennsylvania",1171905362,GA
Pennsylvania,"Bridgeport, Pennsylvania","https://en.wikipedia.org/wiki/Bridgeport,_Pennsylvania",1172636273,GA
Pennsylvania,"White Deer Township, Union County, Pennsylvania","https://en.wikipedia.org/wiki/White_Deer_Township,_Union_County,_Pennsylvania",1175370598,Stub
Pennsylvania,"Blair Township, Pennsylvania","https://en.wikipedia.org/wiki/Blair_Township,_Pennsylvania",1173685854,C
Pennsylvania,"Warrington Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Warrington_Township,_York_County,_Pennsylvania",1169874293,C
Pennsylvania,"New Freedom, Pennsylvania","https://en.wikipedia.org/wiki/New_Freedom,_Pennsylvania",1161584587,C
Pennsylvania,"Decatur Township, Clearfield County, Pennsylvania","https://en.wikipedia.org/wiki/Decatur_Township,_Clearfield_County,_Pennsylvania",1166849897,C
Pennsylvania,"Fairview Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Fairview_Township,_Luzerne_County,_Pennsylvania",1176247924,C
Pennsylvania,"Hummelstown, Pennsylvania","https://en.wikipedia.org/wiki/Hummelstown,_Pennsylvania",1174923608,C
Pennsylvania,"Tarentum, Pennsylvania","https://en.wikipedia.org/wiki/Tarentum,_Pennsylvania",1179286534,C
Pennsylvania,"Smithfield Township, Huntingdon County, Pennsylvania","https://en.wikipedia.org/wiki/Smithfield_Township,_Huntingdon_County,_Pennsylvania",1172542567,Start
Pennsylvania,"East Petersburg, Pennsylvania","https://en.wikipedia.org/wiki/East_Petersburg,_Pennsylvania",1153415449,C
Pennsylvania,"Walker Township, Centre County, Pennsylvania","https://en.wikipedia.org/wiki/Walker_Township,_Centre_County,_Pennsylvania",1167776914,C
Pennsylvania,"Beaver, Pennsylvania","https://en.wikipedia.org/wiki/Beaver,_Pennsylvania",1174619387,C
Pennsylvania,"Lower Alsace Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Alsace_Township,_Berks_County,_Pennsylvania",1177808603,Stub
Pennsylvania,"Towamensing Township, Carbon County, Pennsylvania","https://en.wikipedia.org/wiki/Towamensing_Township,_Carbon_County,_Pennsylvania",1175377692,Stub
Pennsylvania,"Delaware Township, Northumberland County, Pennsylvania","https://en.wikipedia.org/wiki/Delaware_Township,_Northumberland_County,_Pennsylvania",1166850417,C
Pennsylvania,"Glassport, Pennsylvania","https://en.wikipedia.org/wiki/Glassport,_Pennsylvania",1177084028,C
Pennsylvania,"Jenkins Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Jenkins_Township,_Luzerne_County,_Pennsylvania",1173517684,GA
Pennsylvania,"Larksville, Pennsylvania","https://en.wikipedia.org/wiki/Larksville,_Pennsylvania",1176290980,C
Pennsylvania,"Washington Township, Erie County, Pennsylvania","https://en.wikipedia.org/wiki/Washington_Township,_Erie_County,_Pennsylvania",1167836613,C
Pennsylvania,"Smith Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/Smith_Township,_Washington_County,_Pennsylvania",1167673202,C
Pennsylvania,"Mount Pleasant, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Pleasant,_Pennsylvania",1179844127,GA
Pennsylvania,"Jenkintown, Pennsylvania","https://en.wikipedia.org/wiki/Jenkintown,_Pennsylvania",1167420704,GA
Pennsylvania,"Peters Township, Franklin County, Pennsylvania","https://en.wikipedia.org/wiki/Peters_Township,_Franklin_County,_Pennsylvania",1173871992,C
Pennsylvania,"Littlestown, Pennsylvania","https://en.wikipedia.org/wiki/Littlestown,_Pennsylvania",1162572810,C
Pennsylvania,"McKean Township, Erie County, Pennsylvania","https://en.wikipedia.org/wiki/McKean_Township,_Erie_County,_Pennsylvania",1177806671,Stub
Pennsylvania,"Green Tree, Pennsylvania","https://en.wikipedia.org/wiki/Green_Tree,_Pennsylvania",1168990145,C
Pennsylvania,"West Penn Township, Schuylkill County, Pennsylvania","https://en.wikipedia.org/wiki/West_Penn_Township,_Schuylkill_County,_Pennsylvania",1175371963,Stub
